left_acc_x_mean,left_acc_x_max,left_acc_x_min,left_acc_y_mean,left_acc_y_max,left_acc_y_min,left_acc_z_mean,left_acc_z_max,left_acc_z_min,right_acc_x_mean,right_acc_x_max,right_acc_x_min,right_acc_y_mean,right_acc_y_max,right_acc_y_min,right_acc_z_mean,right_acc_z_max,right_acc_z_min,facial expression
-817.0864900767909,-817.7397184291774,-817.4131042529841,500.75287392087813,492.9007142950407,496.8267941079594,-281.5377764237572,-295.44087681674,-288.48932662024856,709.2365037357235,703.6056450054209,706.4210743705722,714.9118758982103,711.8151823588265,713.3635291285184,168.88557239355276,135.02870280185763,151.95713759770518,5.0
-812.3545711309212,-825.6044728051554,-818.9795219680383,486.95273610631835,479.10521993910686,483.02897802271264,-277.4789867642303,-295.83469667923714,-286.6568417217337,717.6595867851689,693.5296457596775,705.5946162724232,712.2726588758213,698.5908460017715,705.4317524387964,172.41582663512412,148.4128991939252,160.41436291452465,5.0
-534.9739501816978,-821.2715309473692,-678.1227405645335,837.3297326453135,484.93131876246065,661.1305257038871,88.83154096706747,-278.8126860113548,-94.99057252214367,712.608857694486,452.5918311482351,582.6003444213605,880.7650641217508,705.6863096677397,793.2256868947452,138.51184169649727,-156.76496111907983,-9.126559711291279,5.0
-521.2500733265359,-832.1749286761452,-676.7125010013406,845.5007866902483,483.3061362956176,664.4034614929329,90.75589493950578,-243.30942011239674,-76.27676258644547,724.2836840183313,447.0985340304955,585.6911090244134,878.6579349969231,696.5551638186633,787.6065494077932,114.92355122386144,-159.9243394368786,-22.50039410650858,5.0
-818.9532706570316,-824.5529979688907,-821.7531343129612,514.9261483189797,507.11191894979294,511.01903363438635,-213.52901356595365,-230.07784540654737,-221.8034294862505,710.7624974847262,704.0246162295485,707.3935568571374,716.4587606820068,715.2615697331418,715.8601652075743,107.0519812558885,87.49970837303309,97.2758448144608,5.0
-364.3155353574815,-367.0284824505754,-365.6720089040284,915.5271544810154,914.5199600637139,915.0235572723647,-112.18233778983232,-122.11587956306995,-117.14910867645114,249.96073579034726,248.50462065986537,249.23267822510633,962.866980425569,959.2459474962058,961.0564639608874,-120.412064775042,-122.63032523362128,-121.52119500433164,0.0
-362.75146219211115,-380.4377697707968,-371.594615981454,918.615684044055,909.268286831337,913.9419854376961,-96.53344496186081,-111.3018761932245,-103.91766057754265,261.7688113285401,258.0629711826648,259.91589125560245,962.7525766234085,952.9991349839362,957.8758558036723,-119.43522138665595,-135.9575646952211,-127.69639304093852,0.0
-355.81706485849867,-365.82466929872936,-360.820867078614,919.2450319595586,917.119455877827,918.1822439186928,-82.95081836264947,-104.2629664860148,-93.60689242433213,268.67315264832945,261.7246092617542,265.19888095504183,956.421732302908,952.4907095491366,954.4562209260223,-130.34119380345467,-133.95397382120393,-132.1475838123293,0.0
-341.57710372866705,-367.777789356665,-354.677446542666,929.2256169344174,919.299672662975,924.2626447986962,-88.91851088246224,-98.36140503591504,-93.63995795918865,262.0321843447442,249.69797333355248,255.86507883914834,964.6263195936787,959.9833787070698,962.3048491503743,-131.34162888456677,-135.80530263896128,-133.57346576176403,0.0
-341.72565127843734,-354.4612987147632,-348.09347499660026,922.6733802971944,920.3412976476247,921.5073389724096,-82.97190997507414,-96.10503562997317,-89.53847280252366,257.71640652815756,253.34745228739087,255.53192940777421,960.9925734290463,958.4131423078607,959.7028578684535,-140.50099663068804,-155.28509116070677,-147.89304389569742,0.0
-355.11624243185906,-355.5810301703795,-355.3486363011193,927.2477471696773,926.1195917108498,926.6836694402635,-77.04080312622541,-87.36076066360684,-82.20078189491613,261.83806959145795,260.29772983704686,261.0678997142524,955.6988493605327,949.9982524700831,952.8485509153079,-144.34984434272184,-146.9086050511699,-145.62922469694587,0.0
-348.51251855851706,-364.36788713586,-356.4402028471885,925.518882574241,922.7120400531923,924.1154613137167,-77.18983090724325,-87.144258951952,-82.16704492959762,269.9555363824831,264.8832559710615,267.4193961767723,955.2842098178837,944.8924304289588,950.0883201234212,-151.48005417905082,-169.09040726175738,-160.28523072040412,0.0
-351.43407453569034,-353.3559985012348,-352.3950365184626,922.2012406553602,919.5209815600258,920.861111107693,-85.31166391639158,-86.40913955014975,-85.86040173327066,264.57015036834093,248.94475771674385,256.7574540425424,958.4797297055374,957.2413231984532,957.8605264519953,-149.34958772735598,-159.583514745538,-154.466551236447,0.0
-346.90322666764314,-362.07541378238307,-354.4893202250131,924.8413402902685,922.8920248257689,923.8666825580187,-87.81412129857245,-96.06352524399757,-91.938823271285,257.49285593938157,252.34171837312704,254.9172871562543,962.823561168642,960.0494288979444,961.4364950332931,-129.09559738060833,-150.11154059610644,-139.60356898835738,0.0
-345.3377714058872,-369.11317363986683,-357.225472522877,923.7147208111194,908.9273391634313,916.3210299872753,-90.90008236744652,-93.53933314142213,-92.21970775443432,267.4729428875167,243.79461287094313,255.6337778792299,966.2922497102634,956.303870554255,961.2980601322593,-133.02989441160594,-137.86871894275734,-135.44930667718165,0.0
-481.3822894584316,-495.1212054501714,-488.2517474543015,842.2164846899168,828.0976872925952,835.157085991256,-208.46512234455028,-217.14813120867584,-212.80662677661306,301.96805877513066,292.85409836336135,297.411078569246,938.3473918059668,933.3475972146399,935.8474945103034,-196.42401501400155,-198.90210489519072,-197.66305995459612,1.0
-473.8315119616788,-480.72098620661797,-477.2762490841484,844.4312579533124,834.6154139939475,839.52333597363,-225.42119221663643,-230.183067111344,-227.80212966399023,300.4379302061732,285.5775984679809,293.00776433707705,942.9707022701681,931.8671311118771,937.4189166910226,-184.24754352783333,-188.21789965216215,-186.23272158999774,1.0
-485.6744998022549,-488.1088590637806,-486.89167943301777,835.3318627910628,834.3433456120581,834.8376042015605,-223.2638977001678,-235.60330705998854,-229.43360238007818,289.10003392919975,286.65215335060304,287.8760936399014,944.3045029076742,935.2177045917774,939.7611037497259,-181.49641940603905,-191.82872069537186,-186.66257005070545,1.0
-486.28612595560503,-489.2419791080249,-487.76405253181497,839.8671700290254,830.4045318958682,835.1358509624467,-230.19042188346634,-232.47146838635737,-231.33094513491187,295.28281108838337,283.5008027182868,289.3918069033351,942.3799008845381,941.1647171305873,941.7723090075626,-178.2328680905509,-187.34053013868825,-182.78669911461958,1.0
-487.71115160582417,-492.04787629135456,-489.87951394858936,838.9644036876911,826.4726138944698,832.7185087910805,-212.79301631803844,-233.93855647173274,-223.3657863948856,293.090533551612,286.27640342596,289.683468488786,941.8067251712977,938.4846615245498,940.1456933479237,-179.62210430763986,-198.56499027353127,-189.09354729058555,1.0
-476.97973161808346,-504.824781816113,-490.9022567170982,838.7472409035528,821.9713642880739,830.3593025958133,-219.52788405803472,-221.37561827575846,-220.4517511668966,307.87519614577207,293.839667693291,300.85743191953156,943.676046091034,940.2508687562365,941.9634574236352,-182.9447024536929,-195.76871473501365,-189.35670859435328,1.0
-491.06943646867,-493.96917088530046,-492.51930367698526,839.1355497224138,823.4276940858363,831.281621904125,-218.37360381955062,-223.83842265603803,-221.10601323779434,306.02164395014114,293.0411526219389,299.53139828604003,941.9992361988772,934.9723677040221,938.4858019514496,-184.06419709494273,-196.02217520122582,-190.04318614808426,1.0
-483.61563020799576,-515.4086735196449,-499.51215186382035,835.2352053734987,808.2532881337513,821.744246753625,-233.27406243109837,-245.65544678599636,-239.46475460854737,312.0151291011216,286.3811638508688,299.1981464759952,944.0789925449446,937.9679794097814,941.023485977363,-153.8643243629961,-190.92360707335533,-172.3939657181757,1.0
-504.6072989172473,-505.8590331846017,-505.2331660509245,828.2556820866878,819.0330866422788,823.6443843644834,-230.16490240394393,-240.49253100950807,-235.328716706726,313.57064472003213,297.64585621334066,305.6082504666864,946.6693190399044,942.0656384884502,944.3674787641773,-170.049926563439,-176.91726630875823,-173.4835964360986,1.0
-501.33788284129946,-501.53064617160646,-501.43426450645296,829.7111862381254,822.9800174636922,826.3456018509088,-223.69079167800422,-236.54867166729585,-230.11973167265003,308.6271060076979,299.7368285847948,304.18196729624634,940.8675659882928,930.4341653261715,935.6508656572321,-175.27018699927007,-183.84187947091988,-179.55603323509496,1.0
-536.9380712285237,-540.512551723463,-538.7253114759933,816.1314476725272,814.0274700271046,815.0794588498159,-160.04173110473988,-175.1013608750393,-167.5715459898896,426.7740094511599,422.72952177378147,424.75176561247065,907.3213245198775,905.3678814360153,906.3446029779464,-53.32780120317076,-66.57863180280383,-59.95321650298729,2.0
-526.7833694755257,-539.7674853211663,-533.275427398346,819.7015797147595,806.4377303337267,813.069655024243,-164.00957420177343,-170.32292062930526,-167.16624741553935,423.5625436028411,422.79452492528395,423.17853426406253,912.6545311156137,912.0383444053375,912.3464377604756,-70.04732635606088,-80.94316870671845,-75.49524753138967,2.0
-527.6278201139188,-530.218642436279,-528.9232312750989,819.9622191404598,817.7329414147204,818.84758027759,-159.29252468983105,-166.92492314508198,-163.10872391745653,421.49936739467995,410.1539194396963,415.82664341718817,926.1104103494196,909.0137478109353,917.5620790801775,-79.94085277274324,-95.44624297832333,-87.69354787553328,2.0
-524.1908290463318,-534.2715323141988,-529.2311806802653,822.6309190098387,821.0964824091092,821.863700709474,-159.98467318530967,-160.60553495557514,-160.2951040704424,420.4101549812586,389.0182287959823,404.71419188862046,921.0926571197103,912.3429174326309,916.7177872761706,-85.71850050737068,-100.02733624448938,-92.87291837593003,2.0
-529.4222715223726,-538.1611378852251,-533.7917047037988,819.3419505055735,816.2555039433736,817.7987272244736,-163.13010140804226,-168.12256000865685,-165.62633070834954,420.8760404739295,402.0127214351297,411.4443809545296,909.2456865476688,899.9718522282498,904.6087693879592,-85.08207179830231,-108.99606573082794,-97.03906876456512,2.0
-518.648823767663,-520.1317321957061,-519.3902779816846,828.9699560857175,822.2981954038268,825.6340757447722,-158.62589436289187,-165.63939634855015,-162.13264535572102,409.242956405158,377.92624661182504,393.5846015084915,913.7214908690715,882.8397191453312,898.2806050072013,-91.305453780679,-113.53394762006828,-102.41970070037364,2.0
-530.5629960407102,-558.3037664572314,-544.4333812489708,823.396363191683,819.0368726027448,821.2166178972138,-167.1076171999082,-168.18929701432265,-167.6484571071154,418.2475846901677,415.8950825247461,417.0713336074569,933.92370251473,913.2678124719719,923.5957574933509,-45.072255585069996,-93.17769998673361,-69.1249777859018,2.0
-542.9319094678436,-549.1048272904256,-546.0183683791347,833.3004860268999,810.8796931973422,822.0900896121211,-169.01246061064026,-169.89081660532818,-169.45163860798422,427.99079403124114,393.2172646768387,410.6040293540399,921.1933721935789,905.7252050380495,913.4592886158141,-78.94727817594402,-93.1990879731985,-86.07318307457126,2.0
-536.0802191988267,-536.264329810406,-536.1722745046163,821.258514445245,820.7531169022059,821.0058156737255,-150.8698213406352,-169.25846091524707,-160.06414112794113,434.47557177158035,427.91553530640874,431.19555353899455,912.1459066911087,901.9772057025074,907.061556196808,-79.23849518661,-96.41195299734558,-87.82522409197779,2.0
-537.8331823486828,-538.1702873841139,-538.0017348663984,818.0688577779018,814.6574509459614,816.3631543619316,-153.53535134015468,-156.3413855191885,-154.93836842967158,436.67369777350484,422.9552496792231,429.814473726364,905.9581443968991,903.6306056788625,904.7943750378809,-81.06341918532974,-99.75352514063549,-90.4084721629826,2.0
-522.0414922729997,-524.5544906980133,-523.2979914855065,785.0037304412335,773.6697444294458,779.3367374353397,-322.03705636547,-331.46677067606953,-326.7519135207698,200.99474779010475,197.61494857099345,199.3048481805491,960.562444083919,960.327814511239,960.445129297579,-179.7861525737075,-194.19248794314512,-186.98932025842632,3.0
-511.4189218362671,-525.3144397849474,-518.3666808106072,792.5223882242877,782.5498608551723,787.53612453973,-307.5053359466425,-335.0755725397028,-321.2904542431727,191.13727212786216,184.09883338892095,187.61805275839157,964.000483470515,960.1780919020855,962.0892876863002,-189.8894973953578,-208.71402135155645,-199.30175937345712,3.0
-489.80711808837117,-508.24189269305396,-499.02450539071253,804.2914237826707,788.1771399367844,796.2342818597276,-319.37960705969914,-326.45594237536494,-322.91777471753204,183.96713928291578,163.98899491280608,173.97806709786093,968.5730931817369,962.0044995521866,965.2887963669618,-209.9594727045409,-219.34275442955376,-214.65111356704733,3.0
-477.82585133122143,-500.47136677103356,-489.1486090511275,807.9645678373681,792.2226647068029,800.0936162720855,-297.71181310656493,-321.7397498449465,-309.72578147575575,168.29289005672672,163.21634284324168,165.7546164499842,962.1016082787885,948.8107707689293,955.4561895238589,-213.98098633205134,-245.85900695832976,-229.91999664519057,3.0
-486.02983125098376,-501.28151589446014,-493.655673572722,807.8223286701821,793.5906649987522,800.7064968344671,-305.43413402491933,-320.140213680277,-312.78717385259813,177.19151467589163,170.84517666128866,174.01834566859014,960.3301696201141,959.5213826245724,959.9257761223432,-229.6463299404714,-236.56248630777057,-233.104408124121,3.0
-494.8874552293033,-501.7682892206671,-498.3278722249852,804.3385375278999,799.6694397648299,802.0039886463649,-318.48229894665684,-323.32666898950254,-320.9044839680797,179.52456883644524,173.3950463655674,176.45980760100633,961.5196334940938,958.1503624379427,959.8349979660182,-224.3573622320245,-234.2830817989243,-229.3202220154744,3.0
-486.00782047947723,-490.0553738796633,-488.03159717957027,805.9981315770078,796.0850775655815,801.0416045712947,-319.0038291247354,-321.9066090558786,-320.45521909030697,171.1854535187214,167.46275574104672,169.32410462988406,956.8454508392807,954.4365620984427,955.6410064688616,-229.18578660238708,-241.35998683435497,-235.272886718371,3.0
-479.7471956205326,-492.219212906112,-485.98320426332225,805.7314770614947,800.8524277534226,803.2919524074587,-331.56832925608035,-336.0811571399131,-333.8247431979967,166.50811775604694,147.81916439217818,157.16364107411255,960.3809663070879,953.4237625217629,956.9023644144254,-226.1949834705095,-236.9148680227794,-231.55492574664444,3.0
-491.21140827562573,-492.5331984190407,-491.8723033473332,798.5572694684139,790.1917078928232,794.3744886806185,-326.2944334681457,-341.44725094341004,-333.8708422057779,159.02099704439243,151.98185498960683,155.50142601699963,963.5892720623707,957.2201299057488,960.4047009840597,-224.88203041266217,-235.37202599223585,-230.12702820244903,3.0
-488.5676620385079,-499.308119387788,-493.9378907131479,803.0465576891274,788.287568196821,795.6670629429742,-316.15539571681467,-347.7708863388688,-331.96314102784174,180.4826868712718,148.32182641213564,164.40225664170373,961.6082032854813,954.727676075641,958.1679396805612,-227.3806983339176,-229.34719568914065,-228.36394701152912,3.0
-548.9999999999993,-580.0969543203109,-564.5484771601551,754.9999999999999,736.208905299675,745.6044526498374,-314.70965137579014,-331.9999999999999,-323.354825687895,266.8602138696177,224.9999999999999,245.9301069348088,957.0539909608976,955.9999999999993,956.5269954804485,-183.0679689252593,-206.99999999999991,-195.0339844626296,4.0
-526.4619364771116,-548.2723468712275,-537.3671416741695,771.7620654869961,755.9599873278273,763.8610264074117,-324.2823144524093,-333.3544021973598,-328.81835832488457,224.95043496781358,200.38104017714244,212.665737572478,959.4264338702652,955.1754211974194,957.3009275338422,-193.0654431988766,-208.86157000943192,-200.96350660415425,4.0
-527.7682060594419,-530.969139336349,-529.3686726978955,768.7498552204574,755.6326990721756,762.1912771463165,-321.18491917736236,-340.87487304457403,-331.0298961109682,210.97680979599045,209.2253042219412,210.10105700896582,959.9414503634665,957.3275914349005,958.6345208991835,-201.11639095590692,-220.50038813484494,-210.80838954537592,4.0
-517.5157650973518,-523.5080567452397,-520.5119109212958,774.9532958459894,771.9278530185668,773.440574432278,-325.36035477756013,-331.3097736324094,-328.33506420498475,198.68263617473335,196.0166955784615,197.34966587659744,957.7197501142189,956.069231221121,956.89449066767,-214.8018655307193,-221.25917638935695,-218.03052096003813,4.0
-523.5206077732518,-527.0028765367987,-525.2617421550252,764.9940247733388,763.9693871814444,764.4817059773916,-337.00032855849486,-345.29592867248385,-341.1481286154893,198.9124485694601,191.1388773027447,195.0256629361024,960.954303710662,960.2601538617154,960.6072287861887,-211.2753352092276,-214.9897259723548,-213.1325305907912,4.0
-528.419890576111,-529.0054437141802,-528.7126671451456,763.9373251296702,756.0526255056357,759.9949753176529,-358.12517972787333,-364.0950062344262,-361.11009298114976,198.77279058243317,187.97840808975397,193.37559933609356,960.9011502255428,955.782614576105,958.3418824008238,-191.10852153148988,-198.6584279347463,-194.88347473311808,4.0
-499.24703407446196,-538.8327840727635,-519.0399090736128,782.1292965634112,750.8833061297566,766.506301346584,-357.80050117746185,-362.20718669093054,-360.0038439341962,203.38213982273456,172.05452760041803,187.7183337115763,964.982683435861,963.0387008237564,964.0106921298086,-185.42457996481502,-219.9629912592598,-202.6937856120374,4.0
-503.666209406368,-504.9832705323467,-504.3247399693573,775.1965057294927,765.0835456228655,770.1400256761791,-344.37291730617136,-370.9714056026134,-357.6721614543924,183.38074229319358,167.06558289796305,175.22316259557832,968.0356589599323,957.6976720976014,962.8666655287668,-205.0024801285717,-220.94276013818538,-212.97262013337854,4.0
-505.90394002375785,-514.1906297794426,-510.0472849016002,792.3234616638775,774.7638039598868,783.5436328118822,-341.15483367971706,-364.77714417487795,-352.96598892729753,184.65304624843003,173.03424839826363,178.84364732334683,958.0724713205724,955.1585572705612,956.6155142955668,-212.2300020939418,-225.4745450768497,-218.85227358539575,4.0
-508.0433287229895,-543.435991732866,-525.7396602279277,777.7170004862295,767.4297084883127,772.5733544872711,-318.38282675955776,-354.0893035251807,-336.2360651423692,227.4174700863229,174.96055034284717,201.18901021458504,953.8109233435684,952.1867623970485,952.9988428703084,-216.0298411356215,-217.9145756466094,-216.97220839111543,4.0
-371.95945708292646,-375.66823679412903,-373.8138469385277,918.5689705681647,914.6937340529224,916.6313523105435,-0.9997481005070306,-86.8768217879417,-43.938284944224364,325.7884926609493,278.9318882347521,302.3601904478507,953.0014253596845,936.2523171648404,944.6268712622625,-104.95092770615732,-166.32686449873412,-135.63889610244573,5.0
-386.7818276026623,-420.0111017499582,-403.39646467631025,913.7223458354399,890.7070052025679,902.2146755190039,3.4148431880758543,-96.9054636238647,-46.74531021789443,332.12771231990865,311.6550647231344,321.89138852152155,946.787982895229,932.5111606175931,939.649571756411,-64.37288273169416,-167.92640220762507,-116.14964246965963,5.0
-399.89766744031755,-420.04447213870526,-409.9710697895114,901.240468102611,896.2466171685194,898.7435426355652,-104.09745440831993,-112.09740442752467,-108.0974294179223,307.7497286499891,287.35914344749904,297.55443604874404,957.3137637244721,951.7608210457014,954.5372923850867,-61.1763336756139,-65.74490214104894,-63.460617908331415,5.0
-404.1293686819351,-405.3935309411518,-404.76144981154346,896.8330630497503,896.5797201354713,896.7063915926108,-110.60806435143398,-111.16810925530199,-110.88808680336798,296.6910825645495,293.95986100480246,295.325471784676,957.2346508650253,954.3631236560523,955.7988872605388,-64.93977362492093,-67.60916202004283,-66.27446782248188,5.0
-410.0974861282112,-426.6222459853993,-418.35986605680523,895.1891827301882,888.3008770550508,891.7450298926195,-113.19035719035632,-120.54104511516519,-116.86570115276075,319.7929364677959,286.85293830283257,303.3229373853143,956.8158622179233,953.6905375242935,955.2531998711083,-43.21351820719037,-58.954743714234695,-51.08413096071253,5.0
-380.713360745577,-418.95677376685654,-399.8350672562168,912.6394848321329,901.1728746956212,906.906179763877,-76.9752436742247,-115.10770036093201,-96.04147201757836,303.4897050393881,297.04813725358656,300.26892114648734,955.5438831294642,948.0929498176982,951.8184164735812,-54.871193047129935,-97.83801958550168,-76.35460631631581,5.0
-374.1438092373441,-384.8428353482366,-379.49332229279037,918.7221768398113,912.8431364454675,915.7826566426394,-51.86825511949929,-80.44744723770688,-66.15785117860308,292.78625143373915,291.05642505717213,291.9213382454557,957.9879438889836,954.0207290236773,956.0043364563305,-102.39921748118137,-124.76850467195835,-113.58386107656986,5.0
-383.7057342819802,-388.37738522608794,-386.0415597540341,915.5013091544807,902.1147372884833,908.808023221482,-56.79334482430122,-116.19544838741162,-86.49439660585642,291.70928562717484,266.0330763174621,278.8711809723185,967.6025852616664,942.7339948878488,955.1682900747576,-65.04297754158556,-129.79658840209132,-97.41978297183843,5.0
-378.4772655278379,-431.66900382858734,-405.0731346782126,907.3870800708478,887.1013197260023,897.244199898425,-103.80369862188921,-120.2541366736797,-112.02891764778445,323.2369904318077,269.1639101334523,296.20045028263,963.6177183447462,951.2313041970309,957.4245112708886,-60.124000068059765,-74.90628319679011,-67.51514163242494,5.0
-417.80507412234317,-420.0767587994506,-418.9409164608969,901.008694823881,891.0128524128778,896.0107736183794,-98.09381921295484,-104.01294949668541,-101.05338435482012,313.8482262124575,307.91922241939255,310.88372431592506,952.0262309993072,947.8987729706686,949.962501984988,-69.76581055228031,-72.14957098945787,-70.95769077086909,5.0
-537.6382513959079,-684.9977613893479,-611.3180063926279,785.7391359448221,679.8691940775172,732.8041650111697,-117.99637660056682,-277.92018675493887,-197.95828167775284,487.05451496054644,311.8747304993942,399.4646227299703,921.972067988171,901.353695684541,911.6628818363561,-183.07930627789244,-246.9120664555153,-214.99568636670386,0.0
-448.0005254620416,-535.204349912981,-491.60243768751127,824.9852464716683,780.263388645468,802.6243175585682,-277.5725049733522,-309.1781855790767,-293.37534527621443,307.56990861098114,227.566649577746,267.56827909436356,919.0007929385646,912.3268453590398,915.6638191488022,-255.3262770452764,-337.13248946321215,-296.2293832542443,0.0
-451.90673995056244,-482.0318096669163,-466.9692748087393,825.5456345627763,806.4430089442463,815.9943217535113,-270.9633208151324,-289.6382387875051,-280.30077980131875,261.87774027599045,220.59270433613048,241.23522230606045,917.877836767053,916.5873240061528,917.2325803866029,-333.14704526697625,-336.38019253106364,-334.76361889901995,0.0
-455.9997696482597,-524.8063317383327,-490.4030506932962,817.5545411916955,794.9651097524655,806.2598254720806,-286.15727558406525,-302.9811369081581,-294.56920624611166,273.1617307672376,259.009223482534,266.0854771248858,932.8801136933407,895.0359411163103,913.9580274048255,-272.9853473973846,-320.98991321746126,-296.98763030742293,0.0
-468.4457527391543,-514.1944618321983,-491.3201072856763,820.9923984369855,794.4006987831716,807.6965486100785,-294.4547097274009,-303.580061710548,-299.0173857189744,275.46146337876723,252.18700885880764,263.82423611878744,921.1904478276832,921.0011908550308,921.095819341357,-287.13508414616973,-323.99852538609053,-305.56680476613013,0.0
-449.64958902670713,-472.6046836790699,-461.12713635288856,836.0152591193691,815.1029586153547,825.5591088673619,-302.52860940057445,-319.31352265402177,-310.92106602729814,253.09971441792212,214.46074864841216,233.78023153316713,915.8306379011616,913.4023238082003,914.616480854681,-318.9488207462796,-338.2190648605536,-328.58394280341656,0.0
-418.69652785371557,-435.232460529424,-426.96449419156977,854.8223883436218,832.8765237661755,843.8494560548986,-295.60478435523623,-317.48741055087686,-306.5460974530565,220.9330668946899,217.12423855999168,219.02865272734078,917.2823182645661,905.8579924750617,911.5701553698138,-346.8764313317968,-358.04597487949775,-352.4612031056473,0.0
-420.78340345128737,-437.8196861472646,-429.301544799276,843.8199797487337,835.2946630191561,839.5573213839449,-287.8397964462152,-300.99147708252866,-294.4156367643719,229.54658192444614,224.9642288700659,227.25540539725603,907.8487998414665,902.1475266667517,904.9981632541092,-346.02102188120386,-364.7532529147317,-355.38713739796776,0.0
-400.49593215870914,-428.29929521480835,-414.39761368675875,853.4850348652757,846.0908530160345,849.7879439406552,-297.5747935237736,-316.95634052665173,-307.2655670252127,208.38565550372996,179.66467130074102,194.02516340223548,914.9625305952172,910.5383458873378,912.7504382412775,-364.94815057452627,-371.6015767769746,-368.27486367575045,0.0
-402.2517671380116,-576.9640803092657,-489.60792372363863,850.8473562296348,760.1985529550637,805.5229545923493,-243.39312016422258,-316.1558173050389,-279.7744687346308,358.1109548999748,188.0095818839609,273.06026839196784,911.3135786145765,907.9404551444222,909.6270168794994,-236.06891869479207,-380.29279450358234,-308.1808565991872,0.0
-552.7546397346065,-572.3654977835484,-562.5600687590775,778.1144742475732,759.8094419853536,768.9619581164634,-285.1998487464309,-311.51571735555933,-298.3577830509951,374.16363952283797,331.92071404983943,353.0421767863387,906.4915076545105,899.792217704251,903.1418626793808,-270.0129786278719,-281.06794203373505,-275.5404603308035,1.0
-546.6563381358952,-549.1691442544245,-547.9127411951599,777.4236877239557,752.8378483521631,765.1307680380594,-298.5957218629166,-317.8854592868459,-308.24059057488125,347.52069039820884,345.90852758866504,346.71460899343697,904.7236513047542,885.7631299185055,895.2433906116298,-263.2485250732275,-280.89931738845263,-272.07392123084,1.0
-538.320121890064,-553.739887397794,-546.030004643929,794.6615516672257,775.0395900656141,784.85057086642,-220.5386582857555,-294.257814396773,-257.39823634126424,401.9708065231964,351.2807311294937,376.62576882634505,892.840384109623,854.2228654612012,873.5316247854121,-285.93132097799554,-330.88649083329017,-308.4089059056429,1.0
-465.4056006508527,-546.9226409105072,-506.1641207806799,807.676205495233,794.1698978135876,800.9230516544103,-233.38847033617313,-309.00658749593396,-271.19752891605356,399.8597511600091,274.84178207369195,337.35076661685054,889.22603744438,852.8725377550369,871.0492875997085,-337.7999333326768,-346.441750375385,-342.1208418540309,1.0
-483.00900587801175,-533.0681050253017,-508.03855545165675,810.775702753888,798.3353371606393,804.5555199572636,-252.8513519223765,-313.70083328328366,-283.2760926028301,376.5021304363155,297.9234418112927,337.2127861238041,896.6268790735255,875.4388201037071,886.0328495886163,-322.63497952728505,-332.7770580115216,-327.70601876940333,1.0
-503.03815449442004,-541.0153029889563,-522.0267287416882,799.8475071491958,789.868295589191,794.8579013691934,-256.01249186597175,-292.1607616812454,-274.0866267736086,371.0676672040654,327.4205826288344,349.2441249164499,894.9131645674674,879.5903476170312,887.2517560922493,-314.2542954458686,-331.1941366135749,-322.7242160297218,1.0
-500.2883217120606,-526.5766270559543,-513.4324743840075,788.4983863999403,779.393212857398,783.9457996286692,-295.7175752758829,-331.7692173188233,-313.7433962973531,323.2923923084157,321.1854821272686,322.23893721784214,902.9198118232721,888.8805044799373,895.9001581516047,-274.0426897952361,-330.941621234826,-302.4921555150311,1.0
-510.77019944360063,-530.6815517999065,-520.7258756217536,783.9190389576631,771.838726894483,777.8788829260731,-323.38808558530434,-325.01504854633055,-324.20156706581747,325.2100185165082,316.30078179740354,320.7554001569559,904.9076698612729,896.7541447045159,900.8309072828944,-278.91775683386913,-298.53723255010107,-288.7274946919851,1.0
-511.22571690720906,-517.2847778833675,-514.2552473952883,785.1885167659389,759.2713865299121,772.2299516479254,-323.0788776304414,-348.4713492236191,-335.77511342703025,320.33992025157534,293.66926661356706,307.0045934325712,912.1843544207952,906.8481707743655,909.5162625975804,-283.9931192887077,-302.4416446625142,-293.2173819756109,1.0
-513.0573683725639,-534.395735087292,-523.7265517299279,773.6369221183501,747.1159806049085,760.3764513616293,-349.8368101690188,-362.41260484785346,-356.12470750843613,324.74093448141224,305.29802845853817,315.0194814699752,927.5237794198194,904.131358924342,915.8275691720808,-237.87191467879447,-285.2464565145935,-261.55918559669396,1.0
-621.443923133282,-634.9279177327289,-628.1859204330055,716.8754099601766,710.4603633017377,713.6678866309571,-253.7342032316575,-267.96432833113306,-260.8492657813953,441.6051933098176,438.1452854345227,439.87523937217014,884.6574246940398,882.8294694840969,883.7434470890684,-200.3123205685597,-213.0384908183509,-206.6754056934553,2.0
-603.4308431526164,-621.0332978546488,-612.2320705036326,741.8348690015114,718.9247678092763,730.3798184053938,-268.1658073542107,-280.0160323005825,-274.0909198273966,420.477434238638,395.66306503919157,408.0702496389148,892.1005535470432,891.4698276966803,891.7851906218618,-205.8492642627023,-226.11867692690774,-215.98397059480502,2.0
-595.4165893592824,-637.4531075024091,-616.4348484308457,755.0070161313209,737.6215590258007,746.3142875785609,-233.98215571417026,-278.26438249340885,-256.12326910378954,436.57703406053673,400.8686830476374,418.72285855408705,893.0443240040512,884.8961636835563,888.9702438438037,-211.7607303380562,-223.35470501340313,-217.55771767572966,2.0
